"","YEAR","STATE_ABBREVIATION","STATE_NAME","EVENT_TYPE","COUNT","FATALITIES","INJURIES","PROPERTY_DAMAGE","CROPS_DAMAGE"
"2985","1976","NM","NEW MEXICO","HAIL",7,0,0,0,0
"2986","1976","NM","NEW MEXICO","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"2987","1976","NM","NEW MEXICO","TORNADO",2,0,2,0.025,0
"2988","1976","NY","NEW YORK","HAIL",6,0,0,0,0
"2989","1976","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",36,0,0,0,0
"2990","1976","NY","NEW YORK","TORNADO",8,0,0,0.553,0
"2991","1976","NC","NORTH CAROLINA","HAIL",10,0,0,0,0
"2992","1976","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",53,0,0,0,0
"2993","1976","NC","NORTH CAROLINA","TORNADO",23,3,17,4.9375,0
"2994","1976","ND","NORTH DAKOTA","HAIL",21,0,0,0,0
"2995","1976","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",55,0,0,0,0
"2996","1976","ND","NORTH DAKOTA","TORNADO",52,0,5,1.4825,0
"2997","1976","OH","OHIO","HAIL",14,0,0,0,0
"2998","1976","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",83,0,0,0,0
"2999","1976","OH","OHIO","TORNADO",12,0,0,1.12775,0
"3000","1976","OK","OKLAHOMA","HAIL",86,0,0,0,0
"3001","1976","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",44,0,0,0,0
"3002","1976","OK","OKLAHOMA","TORNADO",31,5,77,11.01081,0
"3003","1976","OR","OREGON","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3004","1976","PA","PENNSYLVANIA","HAIL",20,0,0,0,0
"3005","1976","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",60,0,0,0,0
"3006","1976","PA","PENNSYLVANIA","TORNADO",24,2,26,8.53525,0
"3007","1976","RI","RHODE ISLAND","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3008","1976","SC","SOUTH CAROLINA","HAIL",13,0,0,0,0
"3009","1976","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",30,0,0,0,0
"3010","1976","SC","SOUTH CAROLINA","TORNADO",14,1,11,3.65525,0
"3011","1976","SD","SOUTH DAKOTA","HAIL",22,0,0,0,0
"3012","1976","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"3013","1976","SD","SOUTH DAKOTA","TORNADO",4,0,0,0.2525,0
"3014","1976","TN","TENNESSEE","HAIL",13,0,0,0,0
"3015","1976","TN","TENNESSEE","THUNDERSTORM / THUNDERSTORM WIND",50,0,0,0,0
"3016","1976","TN","TENNESSEE","TORNADO",11,0,12,3.82503,0
"3017","1976","TX","TEXAS","HAIL",254,0,0,0,0
"3018","1976","TX","TEXAS","THUNDERSTORM / THUNDERSTORM WIND",145,0,0,0,0
"3019","1976","TX","TEXAS","TORNADO",186,2,62,36.10278,0
"3020","1976","UT","UTAH","HAIL",2,0,0,0,0
"3021","1976","UT","UTAH","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"3022","1976","VT","VERMONT","HAIL",2,0,0,0,0
"3023","1976","VT","VERMONT","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3024","1976","VA","VIRGINIA","HAIL",3,0,0,0,0
"3025","1976","VA","VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",43,0,0,0,0
"3026","1976","VA","VIRGINIA","TORNADO",9,0,0,0.335,0
"3027","1976","WA","WASHINGTON","HAIL",2,0,0,0,0
"3028","1976","WA","WASHINGTON","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"3029","1976","WV","WEST VIRGINIA","HAIL",3,0,0,0,0
"3030","1976","WV","WEST VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"3031","1976","WV","WEST VIRGINIA","TORNADO",1,0,0,0.25,0
"3032","1976","WI","WISCONSIN","HAIL",11,0,0,0,0
"3033","1976","WI","WISCONSIN","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
"3034","1976","WI","WISCONSIN","TORNADO",16,0,2,0.6675,0
"3035","1976","WY","WYOMING","HAIL",7,0,0,0,0
"3036","1976","WY","WYOMING","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
"3037","1976","WY","WYOMING","TORNADO",24,0,0,0.5558,0
"3038","1977","AL","ALABAMA","HAIL",32,0,0,0,0
"3039","1977","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",77,0,0,0,0
"3040","1977","AL","ALABAMA","TORNADO",22,23,144,28.135,0
"3041","1977","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",19,0,0,0,0
"3042","1977","AZ","ARIZONA","TORNADO",2,0,0,0,0
"3043","1977","AR","ARKANSAS","HAIL",28,0,0,0,0
"3044","1977","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",55,0,0,0,0
"3045","1977","AR","ARKANSAS","TORNADO",20,1,7,0.4505,0
"3046","1977","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"3047","1977","CA","CALIFORNIA","TORNADO",3,0,4,5.025,0
"3048","1977","CO","COLORADO","HAIL",40,0,0,0,0
"3049","1977","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",24,0,0,0,0
"3050","1977","CO","COLORADO","TORNADO",32,0,3,3.5025,0
"3051","1977","CT","CONNECTICUT","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3052","1977","DE","DELAWARE","HAIL",2,0,0,0,0
"3053","1977","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"3054","1977","DE","DELAWARE","TORNADO",3,0,1,0.2775,0
"3055","1977","FL","FLORIDA","HAIL",17,0,0,0,0
"3056","1977","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",40,0,0,0,0
"3057","1977","FL","FLORIDA","TORNADO",35,1,18,1.10325,0
"3058","1977","GA","GEORGIA","HAIL",15,0,0,0,0
"3059","1977","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",43,0,0,0,0
"3060","1977","GA","GEORGIA","TORNADO",17,1,22,4.63025,0
"3061","1977","ID","IDAHO","HAIL",1,0,0,0,0
"3062","1977","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"3063","1977","IL","ILLINOIS","HAIL",39,0,0,0,0
"3064","1977","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",90,0,0,0,0
"3065","1977","IL","ILLINOIS","TORNADO",35,6,61,11.4025,0
"3066","1977","IN","INDIANA","HAIL",26,0,0,0,0
"3067","1977","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",58,0,0,0,0
"3068","1977","IN","INDIANA","TORNADO",14,1,5,3.603,0
"3069","1977","IA","IOWA","HAIL",23,0,0,0,0
"3070","1977","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",40,0,0,0,0
"3071","1977","IA","IOWA","TORNADO",38,0,23,5.3805,0
"3072","1977","KS","KANSAS","HAIL",114,0,0,0,0
"3073","1977","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",66,0,0,0,0
"3074","1977","KS","KANSAS","TORNADO",22,0,1,18.38262,0
"3075","1977","KY","KENTUCKY","HAIL",13,0,0,0,0
"3076","1977","KY","KENTUCKY","THUNDERSTORM / THUNDERSTORM WIND",60,0,0,0,0
"3077","1977","KY","KENTUCKY","TORNADO",13,0,23,2.35,0
"3078","1977","LA","LOUISIANA","HAIL",5,0,0,0,0
"3079","1977","LA","LOUISIANA","THUNDERSTORM / THUNDERSTORM WIND",58,0,0,0,0
"3080","1977","LA","LOUISIANA","TORNADO",48,1,29,10.47375,0
"3081","1977","ME","MAINE","HAIL",3,0,0,0,0
"3082","1977","ME","MAINE","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3083","1977","ME","MAINE","TORNADO",1,0,0,0.025,0
"3084","1977","MD","MARYLAND","HAIL",1,0,0,0,0
"3085","1977","MD","MARYLAND","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"3086","1977","MD","MARYLAND","TORNADO",2,0,0,0.02525,0
"3087","1977","MA","MASSACHUSETTS","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3088","1977","MA","MASSACHUSETTS","TORNADO",2,0,2,0.025,0
"3089","1977","MI","MICHIGAN","HAIL",13,0,0,0,0
"3090","1977","MI","MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",32,0,0,0,0
"3091","1977","MI","MICHIGAN","TORNADO",35,1,69,7.01053,0
"3092","1977","MN","MINNESOTA","HAIL",59,0,0,0,0
"3093","1977","MN","MINNESOTA","THUNDERSTORM / THUNDERSTORM WIND",67,0,0,0,0
"3094","1977","MN","MINNESOTA","TORNADO",31,0,33,10.6,0
"3095","1977","MS","MISSISSIPPI","HAIL",15,0,0,0,0
"3096","1977","MS","MISSISSIPPI","THUNDERSTORM / THUNDERSTORM WIND",75,0,0,0,0
"3097","1977","MS","MISSISSIPPI","TORNADO",37,2,21,5.71275,0
"3098","1977","MO","MISSOURI","HAIL",55,0,0,0,0
"3099","1977","MO","MISSOURI","THUNDERSTORM / THUNDERSTORM WIND",97,0,0,0,0
"3100","1977","MO","MISSOURI","TORNADO",22,3,56,63.435,0
"3101","1977","MT","MONTANA","HAIL",3,0,0,0,0
"3102","1977","MT","MONTANA","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3103","1977","MT","MONTANA","TORNADO",6,0,0,0.6,0
"3104","1977","NE","NEBRASKA","HAIL",96,0,0,0,0
"3105","1977","NE","NEBRASKA","THUNDERSTORM / THUNDERSTORM WIND",85,0,0,0,0
"3106","1977","NE","NEBRASKA","TORNADO",75,0,1,11.0935,0
"3107","1977","NV","NEVADA","HAIL",1,0,0,0,0
"3108","1977","NV","NEVADA","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"3109","1977","NV","NEVADA","TORNADO",2,0,0,0.025,0
"3110","1977","NH","NEW HAMPSHIRE","HAIL",1,0,0,0,0
"3111","1977","NH","NEW HAMPSHIRE","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
"3112","1977","NJ","NEW JERSEY","HAIL",4,0,0,0,0
"3113","1977","NJ","NEW JERSEY","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
"3114","1977","NJ","NEW JERSEY","TORNADO",2,0,1,0.05,0
"3115","1977","NM","NEW MEXICO","HAIL",10,0,0,0,0
"3116","1977","NM","NEW MEXICO","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
"3117","1977","NM","NEW MEXICO","TORNADO",8,0,3,0.305,0
"3118","1977","NY","NEW YORK","HAIL",2,0,0,0,0
"3119","1977","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
"3120","1977","NY","NEW YORK","TORNADO",5,0,1,2.8025,0
"3121","1977","NC","NORTH CAROLINA","HAIL",13,0,0,0,0
"3122","1977","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",46,0,0,0,0
"3123","1977","NC","NORTH CAROLINA","TORNADO",31,0,12,3.358,0
"3124","1977","ND","NORTH DAKOTA","HAIL",49,0,0,0,0
"3125","1977","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",69,0,0,0,0
"3126","1977","ND","NORTH DAKOTA","TORNADO",33,0,1,2.1275,0
"3127","1977","OH","OHIO","HAIL",16,0,0,0,0
"3128","1977","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",48,0,0,0,0
"3129","1977","OH","OHIO","TORNADO",24,0,47,35.2275,0
"3130","1977","OK","OKLAHOMA","HAIL",71,0,0,0,0
"3131","1977","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",64,0,0,0,0
"3132","1977","OK","OKLAHOMA","TORNADO",57,1,18,9.23834,0
"3133","1977","OR","OREGON","HAIL",1,0,0,0,0
"3134","1977","OR","OREGON","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"3135","1977","PA","PENNSYLVANIA","HAIL",22,0,0,0,0
"3136","1977","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",48,0,0,0,0
"3137","1977","PA","PENNSYLVANIA","TORNADO",13,0,11,8.0575,0
"3138","1977","SC","SOUTH CAROLINA","HAIL",8,0,0,0,0
"3139","1977","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",36,0,0,0,0
"3140","1977","SC","SOUTH CAROLINA","TORNADO",12,0,13,3.18,0
"3141","1977","SD","SOUTH DAKOTA","HAIL",37,0,0,0,0
"3142","1977","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",54,0,0,0,0
"3143","1977","SD","SOUTH DAKOTA","TORNADO",28,0,0,0.8075,0
"3144","1977","TN","TENNESSEE","HAIL",18,0,0,0,0
"3145","1977","TN","TENNESSEE","THUNDERSTORM / THUNDERSTORM WIND",36,0,0,0,0
"3146","1977","TN","TENNESSEE","TORNADO",15,0,20,4.38,0
"3147","1977","TX","TEXAS","HAIL",159,0,0,0,0
"3148","1977","TX","TEXAS","THUNDERSTORM / THUNDERSTORM WIND",93,0,0,0,0
"3149","1977","TX","TEXAS","TORNADO",127,1,59,29.88872,0
"3150","1977","UT","UTAH","HAIL",2,0,0,0,0
"3151","1977","UT","UTAH","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3152","1977","VT","VERMONT","HAIL",1,0,0,0,0
"3153","1977","VT","VERMONT","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3154","1977","VA","VIRGINIA","HAIL",13,0,0,0,0
"3155","1977","VA","VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",46,0,0,0,0
"3156","1977","VA","VIRGINIA","TORNADO",12,0,3,0.75,0
"3157","1977","WV","WEST VIRGINIA","HAIL",4,0,0,0,0
"3158","1977","WV","WEST VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
"3159","1977","WV","WEST VIRGINIA","TORNADO",2,0,9,0.25,0
"3160","1977","WI","WISCONSIN","HAIL",28,0,0,0,0
"3161","1977","WI","WISCONSIN","THUNDERSTORM / THUNDERSTORM WIND",84,0,0,0,0
"3162","1977","WI","WISCONSIN","TORNADO",23,1,49,48.33,0
"3163","1977","WY","WYOMING","HAIL",23,0,0,0,0
"3164","1977","WY","WYOMING","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
"3165","1977","WY","WYOMING","TORNADO",13,0,1,0.00327,0
"3166","1978","AL","ALABAMA","HAIL",23,0,0,0,0
"3167","1978","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",74,0,0,0,0
"3168","1978","AL","ALABAMA","TORNADO",22,0,49,6.4525,0
"3169","1978","AZ","ARIZONA","HAIL",4,0,0,0,0
"3170","1978","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
"3171","1978","AZ","ARIZONA","TORNADO",2,0,0,0,0
"3172","1978","AR","ARKANSAS","HAIL",45,0,0,0,0
"3173","1978","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",23,0,0,0,0
"3174","1978","AR","ARKANSAS","TORNADO",57,2,34,14.4585,0
"3175","1978","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3176","1978","CA","CALIFORNIA","TORNADO",14,0,7,3.13009,0
"3177","1978","CO","COLORADO","HAIL",21,0,0,0,0
"3178","1978","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",19,0,0,0,0
"3179","1978","CO","COLORADO","TORNADO",18,0,3,0.29025,0
"3180","1978","CT","CONNECTICUT","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3181","1978","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3182","1978","DC","DISTRICT OF COLUMBIA","HAIL",1,0,0,0,0
"3183","1978","DC","DISTRICT OF COLUMBIA","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3184","1978","FL","FLORIDA","HAIL",9,0,0,0,0
"3185","1978","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",83,0,0,0,0
"3186","1978","FL","FLORIDA","TORNADO",94,3,155,19.42778,0
"3187","1978","GA","GEORGIA","HAIL",10,0,0,0,0
"3188","1978","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",54,0,0,0,0
"3189","1978","GA","GEORGIA","TORNADO",19,0,6,13.525,0
"3190","1978","HI","HAWAII","TORNADO",1,0,0,0.00025,0
"3191","1978","ID","IDAHO","HAIL",3,0,0,0,0
"3192","1978","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3193","1978","ID","IDAHO","TORNADO",2,0,2,2.525,0
"3194","1978","IL","ILLINOIS","HAIL",31,0,0,0,0
"3195","1978","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",66,0,0,0,0
"3196","1978","IL","ILLINOIS","TORNADO",16,1,4,2.78025,0
"3197","1978","IN","INDIANA","HAIL",18,0,0,0,0
"3198","1978","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",50,0,0,0,0
"3199","1978","IN","INDIANA","TORNADO",24,0,6,0.93,0
"3200","1978","IA","IOWA","HAIL",41,0,0,0,0
"3201","1978","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",73,0,0,0,0
"3202","1978","IA","IOWA","TORNADO",27,6,47,13.825,0
"3203","1978","KS","KANSAS","HAIL",69,0,0,0,0
"3204","1978","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",124,0,0,0,0
"3205","1978","KS","KANSAS","TORNADO",31,19,6,7.62818,0
"3206","1978","KY","KENTUCKY","HAIL",5,0,0,0,0
"3207","1978","KY","KENTUCKY","THUNDERSTORM / THUNDERSTORM WIND",36,0,0,0,0
"3208","1978","KY","KENTUCKY","TORNADO",5,0,17,7.775,0
"3209","1978","LA","LOUISIANA","HAIL",21,0,0,0,0
"3210","1978","LA","LOUISIANA","THUNDERSTORM / THUNDERSTORM WIND",48,0,0,0,0
"3211","1978","LA","LOUISIANA","TORNADO",29,4,291,261.13,0
"3212","1978","ME","MAINE","HAIL",2,0,0,0,0
"3213","1978","ME","MAINE","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3214","1978","ME","MAINE","TORNADO",2,0,0,0.00025,0
"3215","1978","MD","MARYLAND","HAIL",1,0,0,0,0
"3216","1978","MD","MARYLAND","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"3217","1978","MD","MARYLAND","TORNADO",9,0,0,0.6275,0
"3218","1978","MA","MASSACHUSETTS","HAIL",1,0,0,0,0
"3219","1978","MA","MASSACHUSETTS","TORNADO",1,0,0,0.00025,0
"3220","1978","MI","MICHIGAN","HAIL",21,0,0,0,0
"3221","1978","MI","MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",31,0,0,0,0
"3222","1978","MI","MICHIGAN","TORNADO",19,0,12,1.42831,0
"3223","1978","MN","MINNESOTA","HAIL",50,0,0,0,0
"3224","1978","MN","MINNESOTA","THUNDERSTORM / THUNDERSTORM WIND",57,0,0,0,0
"3225","1978","MN","MINNESOTA","TORNADO",28,4,48,28.73353,0
"3226","1978","MS","MISSISSIPPI","HAIL",17,0,0,0,0
"3227","1978","MS","MISSISSIPPI","THUNDERSTORM / THUNDERSTORM WIND",65,0,0,0,0
"3228","1978","MS","MISSISSIPPI","TORNADO",19,5,58,104.15275,0
"3229","1978","MO","MISSOURI","HAIL",47,0,0,0,0
"3230","1978","MO","MISSOURI","THUNDERSTORM / THUNDERSTORM WIND",118,0,0,0,0
"3231","1978","MO","MISSOURI","TORNADO",10,0,10,5.8525,0
"3232","1978","MT","MONTANA","HAIL",15,0,0,0,0
"3233","1978","MT","MONTANA","THUNDERSTORM / THUNDERSTORM WIND",19,0,0,0,0
"3234","1978","MT","MONTANA","TORNADO",13,0,0,1,0
"3235","1978","NE","NEBRASKA","HAIL",102,0,0,0,0
"3236","1978","NE","NEBRASKA","THUNDERSTORM / THUNDERSTORM WIND",112,0,0,0,0
"3237","1978","NE","NEBRASKA","TORNADO",51,0,9,71.618,0
"3238","1978","NV","NEVADA","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3239","1978","NH","NEW HAMPSHIRE","HAIL",1,0,0,0,0
"3240","1978","NH","NEW HAMPSHIRE","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3241","1978","NH","NEW HAMPSHIRE","TORNADO",3,0,0,0.02775,0
"3242","1978","NJ","NEW JERSEY","HAIL",2,0,0,0,0
"3243","1978","NJ","NEW JERSEY","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3244","1978","NM","NEW MEXICO","HAIL",13,0,0,0,0
"3245","1978","NM","NEW MEXICO","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"3246","1978","NM","NEW MEXICO","TORNADO",3,0,0,0.02753,0
"3247","1978","NY","NEW YORK","HAIL",8,0,0,0,0
"3248","1978","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
"3249","1978","NY","NEW YORK","TORNADO",8,0,0,3.0525,0
"3250","1978","NC","NORTH CAROLINA","HAIL",25,0,0,0,0
"3251","1978","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",25,0,0,0,0
"3252","1978","NC","NORTH CAROLINA","TORNADO",15,1,11,1.56275,0
"3253","1978","ND","NORTH DAKOTA","HAIL",46,0,0,0,0
"3254","1978","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",105,0,0,0,0
"3255","1978","ND","NORTH DAKOTA","TORNADO",35,5,35,3.59028,0
"3256","1978","OH","OHIO","HAIL",9,0,0,0,0
"3257","1978","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",38,0,0,0,0
"3258","1978","OH","OHIO","TORNADO",22,0,14,17.2,0
"3259","1978","OK","OKLAHOMA","HAIL",63,0,0,0,0
"3260","1978","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",46,0,0,0,0
"3261","1978","OK","OKLAHOMA","TORNADO",23,0,3,6.78,0
"3262","1978","OR","OREGON","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3263","1978","OR","OREGON","TORNADO",1,0,0,0.025,0
"3264","1978","PA","PENNSYLVANIA","HAIL",10,0,0,0,0
"3265","1978","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",53,0,0,0,0
"3266","1978","PA","PENNSYLVANIA","TORNADO",18,1,31,1.385,0
"3267","1978","SC","SOUTH CAROLINA","HAIL",4,0,0,0,0
"3268","1978","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
"3269","1978","SC","SOUTH CAROLINA","TORNADO",8,0,1,1.05275,0
"3270","1978","SD","SOUTH DAKOTA","HAIL",29,0,0,0,0
"3271","1978","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",64,0,0,0,0
"3272","1978","SD","SOUTH DAKOTA","TORNADO",28,0,15,1.2525,0
"3273","1978","TN","TENNESSEE","HAIL",12,0,0,0,0
"3274","1978","TN","TENNESSEE","THUNDERSTORM / THUNDERSTORM WIND",22,0,0,0,0
"3275","1978","TN","TENNESSEE","TORNADO",9,0,27,3.6,0
"3276","1978","TX","TEXAS","HAIL",195,0,0,0,0
"3277","1978","TX","TEXAS","THUNDERSTORM / THUNDERSTORM WIND",160,0,0,0,0
"3278","1978","TX","TEXAS","TORNADO",141,1,0,4.04118,0
"3279","1978","UT","UTAH","HAIL",1,0,0,0,0
"3280","1978","UT","UTAH","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"3281","1978","VT","VERMONT","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3282","1978","VA","VIRGINIA","HAIL",9,0,0,0,0
"3283","1978","VA","VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
"3284","1978","VA","VIRGINIA","TORNADO",6,1,13,0.8025,0
"3285","1978","WA","WASHINGTON","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3286","1978","WA","WASHINGTON","TORNADO",5,0,0,0.0275,0
"3287","1978","WV","WEST VIRGINIA","HAIL",2,0,0,0,0
"3288","1978","WV","WEST VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3289","1978","WV","WEST VIRGINIA","TORNADO",3,0,1,0.27503,0
"3290","1978","WI","WISCONSIN","HAIL",19,0,0,0,0
"3291","1978","WI","WISCONSIN","THUNDERSTORM / THUNDERSTORM WIND",41,0,0,0,0
"3292","1978","WI","WISCONSIN","TORNADO",13,0,2,2.75,0
"3293","1978","WY","WYOMING","HAIL",19,0,0,0,0
"3294","1978","WY","WYOMING","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
"3295","1978","WY","WYOMING","TORNADO",21,0,2,1.325,0
"3296","1979","AL","ALABAMA","HAIL",14,0,0,0,0
"3297","1979","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",57,0,0,0,0
"3298","1979","AL","ALABAMA","TORNADO",26,0,44,6.71025,0
"3299","1979","AZ","ARIZONA","HAIL",8,0,0,0,0
"3300","1979","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",18,0,0,0,0
"3301","1979","AZ","ARIZONA","TORNADO",3,0,3,0.025,0
"3302","1979","AR","ARKANSAS","HAIL",25,0,0,0,0
"3303","1979","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",67,0,0,0,0
"3304","1979","AR","ARKANSAS","TORNADO",47,1,59,48.9105,0
"3305","1979","CA","CALIFORNIA","HAIL",5,0,0,0,0
"3306","1979","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"3307","1979","CA","CALIFORNIA","TORNADO",4,0,0,2.52503,0
"3308","1979","CO","COLORADO","HAIL",53,0,0,0,0
"3309","1979","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",26,0,0,0,0
"3310","1979","CO","COLORADO","TORNADO",37,0,1,2.78128,0
"3311","1979","CT","CONNECTICUT","HAIL",2,0,0,0,0
"3312","1979","CT","CONNECTICUT","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"3313","1979","CT","CONNECTICUT","TORNADO",1,3,500,250,0
"3314","1979","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"3315","1979","DE","DELAWARE","TORNADO",2,0,5,0.5,0
"3316","1979","DC","DISTRICT OF COLUMBIA","HAIL",1,0,0,0,0
"3317","1979","FL","FLORIDA","HAIL",17,0,0,0,0
"3318","1979","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
"3319","1979","FL","FLORIDA","TORNADO",90,1,69,42.67309,0
"3320","1979","GA","GEORGIA","HAIL",21,0,0,0,0
"3321","1979","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",70,0,0,0,0
"3322","1979","GA","GEORGIA","TORNADO",20,0,12,8.95775,0
"3323","1979","ID","IDAHO","HAIL",8,0,0,0,0
"3324","1979","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"3325","1979","ID","IDAHO","TORNADO",1,0,0,3e-05,0
"3326","1979","IL","ILLINOIS","HAIL",22,0,0,0,0
